tracking_id	gene_id	gene_short_name	0_10_FPKM	0_12_FPKM	0_FPKM	10_25_FPKM	12_FPKM	21_25_FPKM	25_FPKM	3_FPKM	6_FPKM
YBL066C	YBL066C	SEF1	9.99261	9.839	10.0646	7.54669	9.44433	8.99061	9.6637	8.66559	9.21557
YBL067C	YBL067C	UBP13	39.7835	41.6415	37.6184	45.6888	46.1224	42.5608	43.2423	43.1504	43.583
YBL068W	YBL068W	PRS4	136.621	122.592	111.655	136.825	131.789	125.172	128.705	133.501	134.42
YBL068W-A	YBL068W-A	YBL068W-A	127.807	132.226	98.6638	157.615	99.9894	91.8383	86.735	108.113	102.531
YBL069W	YBL069W	AST1	73.5521	62.062	45.4312	60.7322	49.7068	54.9836	43.736	48.115	51.1545
YBL070C	YBL070C	YBL070C	14.0458	10.4889	5.5721	6.56348	11.6303	10.9338	7.69389	11.8968	8.90562
YBL071C	YBL071C	YBL071C	246.07	203.876	287.7	199.333	271.724	208.21	289.622	289.736	273.264
YBL071C-B	YBL071C-B	YBL071C-B	54.8725	29.879	0	0	117.797	30.8792	70.1346	0	35.8148
YBL071W-A	YBL071W-A	KTI11	418.941	376.466	598.42	380.027	496.5	374.246	582.803	557.132	532.91
YBL072C	YBL072C	RPS8A	541.438	536.71	474.112	503.932	444.306	509.251	479.73	549.547	493.133
YBL073W	YBL073W	YBL073W	12.0841	5.64002	11.9847	5.9726	1.85296	5.34308	10.4807	10.6618	13.5209
YBL074C	YBL074C	AAR2	17.7575	14.6395	18.7137	12.5275	14.132	14.1333	14.5654	14.3496	14.2259
YBL075C	YBL075C	SSA3	23.5697	20.9281	23.4276	21.7661	22.3312	18.8249	21.4131	23.6358	18.6891
YBL076C	YBL076C	ILS1	318.816	351.279	231.454	351.68	313.115	336.334	309.336	300.446	311.867
YBL077W	YBL077W	YBL077W	87.2256	100.425	69.9414	136.351	108.838	95.21	95.4694	95.4927	96.4944
YBL078C	YBL078C	ATG8	28.8635	22.4524	56.0511	24.7407	24.853	18.2062	32.0267	35.2609	29.8111
YBL079W	YBL079W	NUP170	30.199	32.6943	29.8365	34.6967	35.7871	35.9629	34.5399	36.3834	37.1313
YBL080C	YBL080C	PET112	13.8818	12.0429	15.9526	11.4175	13.5653	12.9378	14.8214	14.0331	13.6017
YBL081W	YBL081W	YBL081W	102.526	105.717	88.7927	100.619	111.468	106.635	116.091	95.0628	112.209
YBL082C	YBL082C	ALG3	61.5103	76.3091	72.5321	64.5012	60.6797	69.63	68.8313	72.5633	69.5474
YBL083C	YBL083C	YBL083C	51.9758	61.7428	68.147	65.7531	71.773	53.957	66.412	58.3118	64.2085
YBL084C	YBL084C	CDC27	20.4282	20.2131	21.1873	17.8395	17.8187	19.203	18.89	19.0246	18.3897
YBL085W	YBL085W	BOI1	42.4218	36.4497	38.7892	34.9949	47.8754	37.4145	44.697	45.7826	46.6977
YBL086C	YBL086C	YBL086C	23.4788	28.4827	33.5173	28.9357	32.7018	28.9418	34.8065	32.6019	31.3786
YBL087C	YBL087C	RPL23A	3773.43	4494.26	3116.86	4530.6	3657.99	4191.11	3907.63	3635.87	3908.35
YBL088C	YBL088C	TEL1	5.54113	4.91816	6.44721	5.63006	5.99795	5.36627	5.28553	6.35972	5.66582
YBL089W	YBL089W	AVT5	29.3442	30.9389	33.3463	25.3618	35.4233	29.0927	35.3761	34.2383	33.6897
YBL090W	YBL090W	MRP21	98.1966	107.255	117.917	119.35	108.044	88.3501	111.81	119.147	107.765
YBL091C	YBL091C	MAP2	316.705	303.34	274.5	267.253	243.76	258.181	248.559	261.893	241.226
YBL091C-A	YBL091C-A	SCS22	39.829	56.227	59.3983	47.1392	53.8347	45.9892	67.6873	59.4012	64.3161
YBL092W	YBL092W	RPL32	5267.3	5785.43	3903.78	6088.57	4855.12	5394.79	4942.84	4551.22	4954.38
YBL093C	YBL093C	ROX3	181.601	191.76	148.788	209.607	170.559	172.396	180.871	155.375	176.843
YBL094C	YBL094C	YBL094C	83.0359	73.8251	91.8769	97.7326	83.3824	77.0188	94.2709	82.8293	79.8812
YBL095W	YBL095W	YBL095W	28.5983	27.6068	27.5757	23.7959	22.5764	24.9312	21.6386	24.2356	25.6123
YBL096C	YBL096C	YBL096C	7.08115	6.26569	5.02776	7.23836	5.7005	8.46786	12.4447	8.20007	6.35498
YBL097W	YBL097W	BRN1	8.20957	10.1528	8.37204	9.13218	10.9775	10.7536	10.9672	10.3124	10.2625
YBL098W	YBL098W	BNA4	18.7293	22.6926	17.2959	25.2463	24.6723	26.1442	25.6485	18.678	23.2317
YBL099W	YBL099W	ATP1	285.044	339.462	230.746	317.5	255.191	316.631	266.496	243.03	261.36
YBL100C	YBL100C	YBL100C	172.631	169.201	111.315	149.612	148.689	183.164	111.08	138.343	122.018
YBL100W-A	YBL100W-A	YBL100W-A	0.000249511	0	0	0.337459	0.00299649	0.000172569	0	0.631437	8.49461e-05
YBL100W-B	YBL100W-B	YBL100W-B	1.15978	1.08994	0.991752	0.903211	1.11376	1.16849	1.37484	0.902292	0.964566
YBL100W-C	YBL100W-C	YBL100W-C	23.9418	65.1837	60.4416	60.2422	12.8492	40.4194	76.5024	73.9333	15.6266
YBL101C	YBL101C	ECM21	9.95381	10.8731	12.0088	9.83118	10.9935	10.2465	9.65811	10.9831	10.0224
YBL102W	YBL102W	SFT2	150.921	187.805	148.651	158.589	149.515	163.681	157.4	149.322	153.729
YBL103C	YBL103C	RTG3	39.0126	36.813	28.5097	33.5343	30.7735	31.7543	30.3263	32.3608	28.6399
YBL104C	YBL104C	YBL104C	17.9667	19.0125	16.6103	18.9501	16.7488	18.9471	17.3645	16.903	16.9208
YBL105C	YBL105C	PKC1	30.1741	32.7006	28.3662	30.4545	33.082	34.9531	34.4526	32.6602	31.4457
YBL106C	YBL106C	SRO77	8.059	6.66059	8.93563	10.139	10.0648	9.69782	10.9051	10.3094	10.7627
YBL107C	YBL107C	YBL107C	64.0973	65.3657	102.576	73.4931	89.2145	73.6697	85.8714	96.2596	91.8935
YBL107W-A	YBL107W-A	YBL107W-A	401.122	390.853	266.484	318.726	317.248	213.849	242.853	443.317	385.824
YBL108C-A	YBL108C-A	PAU9	0	0	0	0	0	0	0	0	0
YBL108W	YBL108W	YBL108W	0	0.988984	0	0.571256	0.487378	1.53313	0	0.560867	0
YBL109W	YBL109W	YBL109W	2.50989	2.34288	2.26295	2.70658	3.84862	1.21065	3.20798	0.885786	4.68052
YBL111C	YBL111C	YBL111C	0	0	0	0	0	0	0	0	0
YBL112C	YBL112C	YBL112C	0	0	0	0	0	0	0	0	0
YBL113C	YBL113C	YBL113C	3.60396	4.4274	4.02209	4.67235	5.26004	4.35301	5.42089	4.64167	4.67585
YBL113W-A	YBL113W-A	YBL113W-A	0	0	0	0	0	0	0.218953	0	0
YBR001C	YBR001C	NTH2	8.55821	13.2624	10.6899	12.2289	17.5807	12.5495	16.8505	13.5797	16.1013
YBR002C	YBR002C	RER2	89.4079	119.155	104.04	133.626	136.728	128.711	147.191	127.601	131.621
YBR003W	YBR003W	COQ1	51.3279	49.744	55.7741	54.1584	50.5025	53.6615	54.7704	52.6402	55.4769
YBR004C	YBR004C	GPI18	42.7901	40.8164	53.7375	52.684	57.1899	47.4739	56.3051	52.156	53.0163
YBR005W	YBR005W	RCR1	48.3409	42.6626	55.9223	43.2448	42.283	43.5994	33.7523	43.1323	43.1609
YBR006W	YBR006W	UGA2	15.895	14.0822	23.618	14.8699	14.158	15.1374	16.3854	18.7642	16.4928
YBR007C	YBR007C	DSF2	18.0516	20.6963	17.8259	19.8044	18.1235	22.89	18.4762	16.0614	17.6888
YBR008C	YBR008C	FLR1	28.1213	27.8114	52.1365	29.3785	44.8322	31.4265	43.1399	51.4286	46.9132
YBR009C	YBR009C	HHF1	5088.72	5397.5	4767.75	3650.35	2744.23	3653.69	3251.76	4133.04	3227.56
YBR010W	YBR010W	HHT1	2869.47	3296.16	2622.25	2492.48	1895.32	2416.32	2112.32	2463.41	2081.71
YBR011C	YBR011C	IPP1	1499.56	1885.99	1355.06	1820.16	1712.25	1726.77	1721.33	1580.16	1717.19
YBR012C	YBR012C	YBR012C	11.7264	17.3486	15.3604	25.8873	28.7358	21.6646	26.0169	25.6898	19.9286
YBR012W-A	YBR012W-A	YBR012W-A	0	0	0	0	0	0	0	0	0
YBR012W-B	YBR012W-B	YBR012W-B	1.21661	1.14005	1.02378	0.80683	1.24513	0.881006	1.09693	0.885352	1.14493
YBR013C	YBR013C	YBR013C	58.2863	46.1388	102.418	46.8405	50.4359	43.0594	52.1813	66.2871	51.2825
YBR014C	YBR014C	GRX7	137.88	144.67	149.346	139.863	136.176	139.361	125.322	132.834	136.098
YBR015C	YBR015C	MNN2	110.923	145.385	101.994	137.094	133.452	138.309	131.978	122.199	132.633
YBR016W	YBR016W	YBR016W	362.707	323.105	318.505	300.711	297.73	264.904	322.178	305.879	341.648
YBR017C	YBR017C	KAP104	71.6104	78.1289	69.5714	79.1402	74.071	80.3017	77.0988	74.3246	78.9133
YBR018C	YBR018C	GAL7	3.51676	1.6248	4.30455	2.07813	1.65861	3.05851	2.72418	2.69852	2.43447
YBR019C	YBR019C	GAL10	5.09223	4.99654	6.39589	4.69387	6.73758	6.69591	6.73411	7.37984	6.94347
YBR020W	YBR020W	GAL1	9.08923	9.25866	8.02671	10.0003	9.97865	10.1131	10.1154	8.96464	10.0604
YBR021W	YBR021W	FUR4	28.5708	36.3259	20.7145	33.997	36.2263	37.1934	35.1862	32.3704	32.813
YBR022W	YBR022W	POA1	48.519	54.2584	56.1246	61.0414	67.6245	68.3002	61.8287	58.679	60.878
YBR023C	YBR023C	CHS3	40.5994	47.58	41.6313	50.0191	54.1689	49.7933	51.836	46.8691	50.5922
YBR024W	YBR024W	SCO2	19.6085	27.3603	31.1966	29.5519	27.259	27.2033	25.3234	27.5006	26.3076
YBR025C	YBR025C	OLA1	466.024	1068.67	492.488	1146.55	1017.53	988.854	1015.92	868.363	999.291
YBR026C	YBR026C	ETR1	66.1204	68.2934	96.6323	75.437	80.0955	69.5482	85.6168	87.9602	81.196
YBR027C	YBR027C	YBR027C	9.8936	7.58203	6.4754	8.29805	7.47295	8.66066	4.68347	6.33667	5.73997
YBR028C	YBR028C	YBR028C	51.3096	62.6212	38.0692	63.9834	52.2363	60.6848	51.0418	46.0621	47.1348
YBR029C	YBR029C	CDS1	127.906	147.613	134.327	153.671	132.116	154.853	130.325	137.1	134.597
YBR030W	YBR030W	RKM3	51.8039	59.6002	44.6575	62.9838	44.3215	62.2607	45.975	46.1759	47.2552
YBR031W	YBR031W	RPL4A	1054.86	1442.85	998.084	1544.33	1336.19	1324.18	1379.66	1220.39	1385.74
YBR032W	YBR032W	YBR032W	23.7703	46.1899	14.708	84.4384	9.00502	49.8344	13.1058	8.05999	7.90943
YBR033W	YBR033W	EDS1	6.227	6.15011	7.43521	6.65785	7.16557	6.77691	6.66831	5.82073	6.9081
YBR034C	YBR034C	HMT1	438.498	510.45	441.066	615.798	518.503	498.821	530.604	473.917	524.004
YBR035C	YBR035C	PDX3	250.555	236.546	238.323	208.405	182.478	205.929	176.943	223.683	192.857
YBR036C	YBR036C	CSG2	135.492	162.023	159.3	146.97	163.132	161.382	167.834	164.034	165.53
YBR037C	YBR037C	SCO1	23.6184	27.9281	42.5137	29.5383	35.3266	30.3572	39.476	37.5461	39.9526
YBR038W	YBR038W	CHS2	31.9354	36.5797	36.4952	31.5203	42.619	34.7222	38.5678	41.8851	40.5041
YBR039W	YBR039W	ATP3	400.453	343.951	317.56	304.683	231.912	304.537	241.187	266.72	240.618
YBR040W	YBR040W	FIG1	0.551755	17.8011	0	16.7466	1.99879	21.6572	2.11565	0.596344	1.80063
YBR041W	YBR041W	FAT1	46.8965	55.6546	51.1113	55.9703	51.6723	53.5559	52.5998	50.3758	53.0992
YBR042C	YBR042C	CST26	64.6454	65.4588	71.8487	68.3925	73.6893	70.8015	76.64	77.8233	77.6435
YBR043C	YBR043C	QDR3	71.3359	44.6876	43.3894	37.7357	33.982	41.052	32.6404	34.6766	33.5368
YBR044C	YBR044C	TCM62	26.0908	23.8442	25.8847	26.7122	29.224	26.9858	29.2749	29.1491	27.8398
YBR045C	YBR045C	GIP1	1.64335	1.30433	2.67202	2.38286	2.8402	1.97496	2.91923	2.06429	2.03612
YBR046C	YBR046C	ZTA1	33.7137	25.4733	42.0282	23.4972	29.7183	24.6471	30.5067	34.052	28.8202
YBR047W	YBR047W	FMP23	30.8306	17.9926	22.3442	19.1155	23.1172	14.2782	19.6086	22.5943	23.4927
YBR048W	YBR048W	RPS11B	3893	4255.79	3016.22	4099.19	3748.61	4014.25	3943.02	3846.2	3976.13
YBR049C	YBR049C	REB1	34.7376	39.9789	36.0256	37.0938	44.2831	40.0139	45.3587	42.0608	46.5775
YBR050C	YBR050C	REG2	3.88011	4.60972	5.19453	6.06495	8.89749	6.2197	9.61806	5.66418	7.82777
YBR051W	YBR051W	YBR051W	4.52826	4.57918	4.49101	9.35931	7.98507	5.82457	10.3352	8.78958	7.59999
YBR052C	YBR052C	RFS1	135.81	144.504	235.695	149.556	176.387	132.915	171.732	203.122	187.755
YBR053C	YBR053C	YBR053C	40.8428	36.0723	73.5995	33.8887	50.3623	34.5685	48.424	54.7778	51.8147
YBR054W	YBR054W	YRO2	11.1581	87.8172	14.3023	56.9479	29.5715	85.4486	27.053	18.5427	27.2542
YBR055C	YBR055C	PRP6	35.5601	39.1849	29.1747	42.4492	35.312	39.9578	35.685	31.0332	33.546
YBR056C-B	YBR056C-B	YBR056C-B	152.846	85.8381	139.288	34.7072	80.373	93.147	75.5574	77.888	97.7461
YBR056W	YBR056W	YBR056W	20.6676	21.8281	41.6109	25.6785	33.5714	23.757	32.4688	32.0586	31.1003
YBR056W-A	YBR056W-A	YBR056W-A	10.4162	9.12347	19.0344	23.1875	8.99221	22.6293	10.7077	12.4177	28.4334
YBR057C	YBR057C	MUM2	57.8134	81.646	43.1127	81.7847	67.6599	78.7417	69.8072	55.0892	66.4958
YBR058C	YBR058C	UBP14	61.6533	61.0431	58.8386	64.1468	58.9434	62.8102	57.8675	57.2748	58.7224
YBR058C-A	YBR058C-A	TSC3	1452.96	1389.73	1334.84	1218.64	1058.78	1145.2	1227.83	1343.57	1126.4
YBR059C	YBR059C	AKL1	21.9775	25.3176	23.8196	22.7206	25.7912	24.5976	24.7257	24.6137	25.5524
YBR060C	YBR060C	ORC2	36.0705	38.278	34.4387	41.6105	37.7582	36.8356	42.4207	39.9641	38.0598
YBR061C	YBR061C	TRM7	172.957	172.148	132.91	154.742	135.54	162.783	132.57	143.263	137.536
YBR062C	YBR062C	YBR062C	89.8092	101.644	132.404	112.456	113.499	91.7171	117.311	123.124	122.757
YBR063C	YBR063C	YBR063C	20.3287	22.2214	18.8572	25.5754	22.142	24.4228	23.3241	20.8474	20.1185
YBR064W	YBR064W	YBR064W	40.5711	40.3416	28.9571	48.3699	43.2416	44.2279	35.5657	35.6833	45.1969
YBR065C	YBR065C	ECM2	28.4845	28.8006	29.1836	22.811	24.183	27.1686	23.7914	26.7693	25.3489
YBR066C	YBR066C	NRG2	44.1508	47.4013	31.6766	54.1048	34.5366	55.7854	39.6612	39.7442	31.8073
YBR067C	YBR067C	TIP1	1720.74	1585.91	872.042	1468.37	492.091	1478.37	569.308	673.631	608.931
YBR068C	YBR068C	BAP2	236.924	307.349	153.388	237.164	302.548	235.854	307.668	252.784	296.805
YBR069C	YBR069C	TAT1	277.917	282.89	292.84	261.953	283.839	238.468	277.894	271.557	283.328
YBR070C	YBR070C	ALG14	93.248	66.2373	97.2381	59.7775	75.7459	63.3916	81.572	87.5146	75.4813
YBR071W	YBR071W	YBR071W	131.437	112.776	180.012	79.757	100.585	101.858	108.885	111.925	102.108
YBR072C-A	YBR072C-A	YBR072C-A	3.67246	0	4.6356	0	0	0	0	0	0
YBR072W	YBR072W	HSP26	10.7296	25.4942	13.9539	20.9981	15.9373	20.6146	18.9777	15.2614	20.5141
YBR073W	YBR073W	RDH54	43.2904	43.8343	43.1552	36.3314	39.3074	38.8615	37.253	41.325	40.1245
YBR074W	YBR074W	YBR074W	42.1527	42.3746	40.6192	47.0343	40.5797	46.8111	39.1588	37.9087	38.758
YBR076C-A	YBR076C-A	YBR076C-A	98.5042	67.409	117.617	51.0782	66.4391	70.4145	57.8468	75.6351	64.2928
YBR076W	YBR076W	ECM8	3.44175	2.84137	4.41445	3.21262	2.91966	2.81152	2.97999	2.81135	2.46379
YBR077C	YBR077C	SLM4	160.489	100.447	186.067	112.876	111.962	103.054	115.531	129.673	121.934
YBR078W	YBR078W	ECM33	857.469	1735.96	739.139	1414.15	1437.09	1634.77	1429.54	1095.58	1365.68
YBR079C	YBR079C	RPG1	234.595	347.903	161.713	333.51	271.405	344.096	278.596	243.066	277.416
YBR080C	YBR080C	SEC18	71.8675	66.1634	69.2952	71.2422	65.7065	70.5839	62.5343	68.1238	66.2149
YBR081C	YBR081C	SPT7	21.2975	19.9841	20.2218	17.4456	18.9801	18.1016	18.1259	19.5396	18.9891
YBR082C	YBR082C	UBC4	1162.99	1144.87	1488.85	1056.1	1233.96	982.197	1225.27	1408.85	1301.45
YBR083W	YBR083W	TEC1	51.7887	79.5062	48.0441	72.1394	101.177	85.8051	103.712	90.507	109.894
YBR084C-A	YBR084C-A	RPL19A	4816.19	4956.02	3444.72	4916.58	4246.53	4625.44	4297.89	4178.4	4387.64
YBR084W	YBR084W	MIS1	155.093	157.13	120.752	165.828	148.297	162.133	149.743	137.215	152.981
YBR085C-A	YBR085C-A	YBR085C-A	397.667	247.47	620.231	263.61	286.673	244.959	274.411	421.032	301.448
YBR085W	YBR085W	AAC3	5.31065	15.2539	9.46857	16.4527	15.462	14.1955	16.2057	10.9876	16.2045
YBR086C	YBR086C	IST2	61.8979	80.3776	56.8768	80.2222	84.7075	84.7205	78.8128	73.4347	80.7768
YBR087W	YBR087W	RFC5	117.797	102.168	105.947	106.296	98.8513	102.339	103.235	111.082	101.958
YBR088C	YBR088C	POL30	81.0815	112.519	80.5942	111.013	103.227	97.3431	104.771	88.2866	96.9871
YBR089C-A	YBR089C-A	NHP6B	149.569	143.588	190.496	146.022	148.894	131.651	163.837	173.13	161.458
YBR089W	YBR089W	YBR089W	282.299	385.167	271.414	353.062	315.589	304.978	331.557	298.186	302.23
YBR090C	YBR090C	YBR090C	19.1906	13.644	29.0475	16.703	12.1761	20.2801	11.1108	14.4775	14.9818
YBR091C	YBR091C	TIM12	129.245	117.906	146.59	143.75	116.611	115.95	148.434	129.105	142.307
YBR092C	YBR092C	PHO3	380.258	572.395	239.766	410.051	206.707	440.259	200.477	214.802	215.045
YBR093C	YBR093C	PHO5	36.8827	88.8348	19.6076	86.7906	44.2487	99.6086	40.014	32.0776	39.931
YBR094W	YBR094W	PBY1	25.7097	28.0241	23.7749	31.7901	32.3324	31.3931	30.9014	30.5808	34.8949
YBR095C	YBR095C	RXT2	44.8994	46.0769	41.2179	46.7141	39.8079	44.853	37.4169	40.9311	41.9385
YBR096W	YBR096W	YBR096W	127.259	135.29	158.166	153.709	169.013	145.869	163.779	161.538	154.383
YBR097W	YBR097W	VPS15	5.60555	5.60426	6.64068	5.89619	6.84289	5.6755	6.03417	7.34972	7.06248
YBR098W	YBR098W	MMS4	9.49799	9.78753	9.82963	8.80141	9.0438	9.914	10.1164	9.99748	10.2988
YBR099C	YBR099C	YBR099C	20.9544	23.109	23.4366	30.7008	21.9224	26.2708	24.7485	26.2109	16.6199
YBR101C	YBR101C	FES1	122.097	131.412	142.214	151.902	124.997	119.809	123.366	138.373	132.338
YBR102C	YBR102C	EXO84	33.4668	30.351	34.9734	25.3912	28.8922	27.6552	29.8921	33.3061	29.8017
YBR103C-A	YBR103C-A	YBR103C-A	40.3617	0	7.27813	21.7624	6.18899	12.979	29.4787	14.2444	7.52678
YBR103W	YBR103W	SIF2	32.0003	32.588	35.5799	33.2783	32.9961	35.403	34.5916	32.3787	33.1959
YBR104W	YBR104W	YMC2	164.792	152.843	91.9545	141.684	118.988	140.165	128.086	121.381	126.371
YBR105C	YBR105C	VID24	82.9004	57.286	116.435	59.3844	103.301	50.8762	111.135	91.9263	101.942
YBR106W	YBR106W	PHO88	1543	1738.31	1739.09	1908.28	1798.66	1686.69	1884.49	1898.94	1899.74
YBR107C	YBR107C	IML3	42.5147	35.4804	33.4415	34.5698	34.3935	33.646	34.3198	35.489	33.4156
YBR108W	YBR108W	AIM3	8.16523	9.12881	11.9977	8.1771	10.2218	8.9861	10.8759	12.1656	10.4697
YBR109C	YBR109C	CMD1	1061.83	1126.44	1061.03	1125.67	981.337	1001.87	947.618	1010.25	974.057
YBR109W-A	YBR109W-A	YBR109W-A	6.84367	4.96866	5.75899	4.30499	7.34576	2.56749	5.83143	18.3157	2.97787
YBR110W	YBR110W	ALG1	75.3644	62.2258	78.9674	61.6537	73.6862	62.3841	77.8284	77.224	77.0375
YBR111C	YBR111C	YSA1	144.941	181.332	163.823	191.026	169.443	175.812	163.649	171.593	163.333
YBR111W-A	YBR111W-A	SUS1	222.081	260.545	194.323	221.818	223.302	224.779	244.63	226.778	243.734
YBR112C	YBR112C	CYC8	36.0822	51.087	35.6163	42.3625	49.1155	45.5043	50.3084	46.6926	52.4912
YBR113W	YBR113W	YBR113W	31.0064	44.0278	37.8072	23.0606	41.1879	43.3087	35.4704	47.3984	42.4878
YBR114W	YBR114W	RAD16	10.2248	17.2786	17.0508	20.5154	25.7816	18.0554	25.2642	21.5849	26.2342
YBR115C	YBR115C	LYS2	62.7908	54.9067	32.9509	36.1249	34.4602	44.4295	36.1625	35.364	34.1394
YBR116C	YBR116C	YBR116C	3.69519	3.21587	2.1827	2.72494	2.63561	4.15003	4.12387	2.00441	2.28871
YBR117C	YBR117C	TKL2	8.37994	8.42048	7.73885	8.33486	9.59088	10.5428	8.82617	7.62823	7.86221
YBR118W	YBR118W	TEF2	788.82	1237.88	613.649	1214.48	1024.09	1098.17	1052.28	889.553	1004.23
YBR119W	YBR119W	MUD1	66.1416	56.633	54.846	60.3919	61.0743	58.3734	57.299	54.4377	61.2213
YBR120C	YBR120C	CBP6	62.8875	64.1035	67.9495	67.3034	64.9813	62.8519	71.8051	77.4724	74.2114
YBR121C	YBR121C	GRS1	549.162	670.85	424.685	720.026	587.288	657.153	573.035	535.353	572.068
YBR121C-A	YBR121C-A	YBR121C-A	574.162	795.68	479.6	965.555	599.023	967.375	583.094	870.883	488.995
YBR122C	YBR122C	MRPL36	160.475	166.561	214.992	183.306	177.534	164.638	183.82	199.831	167.887
YBR123C	YBR123C	TFC1	22.9948	24.2372	21.2853	23.8669	23.5359	23.6621	22.5327	23.1466	23.156
YBR124W	YBR124W	YBR124W	14.0443	13.9648	11.9468	14.5962	14.747	15.8067	11.7069	14.5065	10.7608
YBR125C	YBR125C	PTC4	39.3902	45.8245	54.9024	47.0357	67.9839	50.0536	67.1489	61.9359	61.3714
YBR126C	YBR126C	TPS1	57.549	87.5636	82.7439	81.3001	83.1873	76.5853	88.5901	85.5691	86.251
YBR126W-A	YBR126W-A	YBR126W-A	412.998	668.744	536.512	628.8	624.657	619.885	775.365	755.37	689.228
YBR126W-B	YBR126W-B	YBR126W-B	1545.15	3152.56	2496.51	3152.58	3096.23	3237.62	3411.93	2597.71	3597.5
YBR127C	YBR127C	VMA2	558.508	670.426	480.281	590.587	506.264	610.304	513.112	515.91	501.865
YBR128C	YBR128C	ATG14	7.8222	7.51645	6.96963	6.51247	6.48227	8.35066	6.5427	7.17552	7.13265
YBR129C	YBR129C	OPY1	45.6594	45.6031	38.7565	48.7658	38.0674	42.664	36.2013	42.3748	39.0447
YBR130C	YBR130C	SHE3	89.0058	83.6509	85.4409	90.5899	94.7237	85.0485	86.5156	93.3951	88.1856
YBR131C-A	YBR131C-A	YBR131C-A	856.823	839.799	702.996	303.64	689.763	530.389	657.082	529.18	503.316
YBR131W	YBR131W	CCZ1	14.8066	13.6463	12.5967	14.2343	13.8526	14.5253	13.0748	12.7284	13.8759
YBR132C	YBR132C	AGP2	4.87902	6.52697	6.27263	5.75936	7.46753	5.59297	7.00593	7.8495	6.6835
YBR133C	YBR133C	HSL7	29.4954	39.5184	30.1657	34.7344	39.1298	38.1279	40.7269	38.4011	38.5028
YBR134W	YBR134W	YBR134W	3.37823	3.67901	1.82752	1.21432	4.14409	2.17266	1.54209	2.38448	3.14992
YBR135W	YBR135W	CKS1	180.812	226.802	184.136	193.912	220.037	199.181	213.438	200.58	212.977
YBR136W	YBR136W	MEC1	3.95362	3.61944	5.02545	3.96354	4.03559	3.55357	3.67269	3.96844	3.58829
YBR137W	YBR137W	YBR137W	116.215	94.4959	131.073	98.9646	114.97	96.8586	115.813	115.087	117.168
YBR138C	YBR138C	YBR138C	18.3376	16.2875	14.3017	14.3422	12.0118	15.4987	10.8723	12.2297	11.6047
YBR139W	YBR139W	YBR139W	19.3641	25.5734	26.0386	18.1351	22.4135	19.5578	25.1656	26.5964	26.3623
YBR140C	YBR140C	IRA1	7.84233	7.25002	11.7273	8.66705	9.0339	7.72389	8.17234	9.79105	8.58718
YBR141C	YBR141C	YBR141C	50.2742	44.1473	55.0425	44.4495	46.4889	44.7333	51.0589	54.3734	53.6108
YBR141W-A	YBR141W-A	YBR141W-A	2179.15	2098.02	1913.5	2075.92	2305.13	1863.58	1533.91	2145.57	2020.1
YBR142W	YBR142W	MAK5	135.197	115.409	94.7414	121.514	111.399	118.129	115.518	107.234	113.326
YBR143C	YBR143C	SUP45	650.113	782.181	446.722	846.019	622.982	759.707	607.763	594.799	607.958
YBR144C	YBR144C	YBR144C	4.21051	6.41955	1.59443	2.11889	1.35583	2.36944	0.538161	1.04018	3.29779
YBR145W	YBR145W	ADH5	30.742	52.1736	16.9238	48.0631	31.0103	47.6062	32.4808	27.0245	30.1708
YBR146W	YBR146W	MRPS9	105.785	108.296	113.227	114.848	118.814	111.411	120.249	119.288	121.334
YBR147W	YBR147W	RTC2	3.33944	3.561	1.05381	3.32605	2.38963	3.91511	2.22305	1.03123	2.27044
YBR148W	YBR148W	YSW1	2.46918	1.66463	2.81991	2.51475	3.62844	2.41511	2.7051	2.50533	2.99299
YBR149W	YBR149W	ARA1	151.958	141.622	218.309	136.762	159.402	132.898	159.304	181.59	159.621
YBR150C	YBR150C	TBS1	8.34616	7.33222	11.3966	7.10426	10.5903	6.96656	12.1546	12.2255	11.867
YBR151W	YBR151W	APD1	107.941	118.736	276.374	120.585	276.223	116.445	270.937	288.868	285.816
YBR152W	YBR152W	SPP381	25.4626	24.0892	21.9955	24.339	21.0706	28.2576	21.1813	20.1186	23.954
YBR153W	YBR153W	RIB7	66.6077	81.7524	58.2852	80.8544	65.6976	79.5249	62.3547	62.9291	55.8115
YBR154C	YBR154C	RPB5	652.126	627.07	535.633	737.417	585.581	608.201	554.34	602.075	575.993
YBR155W	YBR155W	CNS1	189.731	173.614	169.673	205.167	174.289	172.377	176.546	177.424	174.946
YBR156C	YBR156C	SLI15	18.1288	15.3983	13.6088	14.3263	15.2039	17.562	16.6844	16.592	15.4251
YBR157C	YBR157C	ICS2	25.4232	54.6351	34.7648	39.5545	37.8399	54.8425	33.0359	35.2761	31.8595
YBR158W	YBR158W	AMN1	168.675	278.833	236.652	308.604	371.751	284.372	361.767	298.296	359.899
YBR159W	YBR159W	IFA38	205.579	209.073	184.943	208.385	200.08	212.87	182.178	209.305	190.89
YBR160W	YBR160W	CDC28	85.2462	109.811	118.398	112.02	116.966	106.19	119.623	118.502	118.751
YBR161W	YBR161W	CSH1	16.7054	25.1554	23.3644	27.2442	22.3031	27.9705	22.1426	22.9275	21.2012
